customer_id,count_x,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,count_y,quarter,number_of_referrals,customer_enrollment_date,offer,phone_service,internet_service,internet_type,avg_monthly_gb_download,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,tenure_in_days
3132TVFDZ,1,Male,70,No,Yes,Yes,No,0,1,Q3,1,2016-01-01,,No,Yes,Cable,3.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,44.85,2572.95,12.07,0,0.0,2560.88,1705
8080DDEMJ,1,Male,71,No,Yes,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,Cable,14.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,45.1,45.1,0.0,0,15.28,60.38,31
6702OHFWR,1,Male,75,No,Yes,No,No,0,1,Q3,0,2020-08-01,Offer E,No,Yes,DSL,26.0,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,43.3,43.3,0.0,0,0.0,43.3,31
4510PYUSH,1,Female,67,No,Yes,No,No,0,1,Q3,0,2017-08-01,,Yes,Yes,DSL,27.0,No,No,No,Yes,Month-to-Month,Credit Card,57.15,2250.65,0.0,0,991.8,3242.45,1127
8840DQLGN,1,Female,65,No,Yes,Yes,No,0,1,Q3,1,2017-10-01,,Yes,Yes,Cable,22.0,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,100.5,3653.35,0.0,0,559.3,4212.65,1066
4193ORFCL,1,Female,80,No,Yes,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,DSL,14.0,No,No,No,Yes,Month-to-Month,Credit Card,45.1,45.1,0.0,0,15.24,60.34,31
7776QWNFX,1,Male,71,No,Yes,Yes,No,0,1,Q3,1,2018-04-01,,Yes,Yes,DSL,29.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,50.4,1527.5,0.0,0,139.5,1667.0,884
6689TCZHQ,1,Female,70,No,Yes,No,No,0,1,Q3,0,2020-04-01,Offer E,Yes,Yes,Fiber Optic,20.0,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,78.95,378.4,0.0,0,61.35,439.75,153
9497QCMMS,1,Male,73,No,Yes,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,Fiber Optic,6.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,93.55,93.55,0.0,0,30.17,123.72,31
3424NMNBO,1,Male,78,No,Yes,Yes,No,0,1,Q3,1,2015-12-01,,Yes,Yes,Fiber Optic,19.0,Yes,Yes,No,Yes,One Year,Bank Withdrawal,108.85,6287.25,0.0,0,2864.04,9151.29,1736
4514GFCFI,1,Female,76,No,Yes,No,No,0,1,Q3,0,2019-06-01,,Yes,Yes,Fiber Optic,7.0,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,84.75,1350.15,0.0,0,280.16,1630.31,458
8000REIQB,1,Female,73,No,Yes,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,Fiber Optic,27.0,No,No,No,No,Month-to-Month,Bank Withdrawal,69.95,69.95,0.0,10,22.5,102.45,31
4795KTRTH,1,Female,68,No,Yes,Yes,No,0,1,Q3,1,2020-04-01,Offer E,Yes,Yes,Fiber Optic,11.0,No,No,No,No,Month-to-Month,Bank Withdrawal,81.0,371.65,40.64,10,236.4,577.41,153
9961JBNMK,1,Male,79,No,Yes,No,No,0,1,Q3,0,2018-12-01,,Yes,Yes,Fiber Optic,7.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,96.8,2030.3,10.2,0,887.67,2907.77,640
6179GJPSO,1,Female,67,No,Yes,No,No,0,1,Q3,0,2017-03-01,,Yes,Yes,Fiber Optic,10.0,Yes,Yes,No,Yes,Month-to-Month,Credit Card,108.15,4600.7,0.0,0,1368.69,5969.39,1280
8290YWKHZ,1,Female,69,No,Yes,Yes,No,0,1,Q3,1,2018-01-01,,Yes,Yes,Fiber Optic,6.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,93.2,2931.0,17.88,0,1079.68,3992.8,974
8051HJRLT,1,Female,72,No,Yes,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,Fiber Optic,13.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,70.55,70.55,0.0,0,18.2,88.75,31
4021RQSNY,1,Male,75,No,Yes,Yes,No,0,1,Q3,1,2018-05-01,,Yes,Yes,Fiber Optic,28.0,Yes,Yes,Yes,No,Month-to-Month,Bank Withdrawal,98.5,3004.15,37.55,40,747.62,3754.22,854
9061TIHDA,1,Male,67,No,Yes,Yes,No,0,1,Q3,1,2019-08-01,,Yes,Yes,Cable,6.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,95.25,1233.65,48.09,0,412.1,1597.66,397
8699ASUFO,1,Male,72,No,Yes,Yes,No,0,1,Q3,1,2020-03-01,,Yes,Yes,Fiber Optic,17.0,No,No,No,Yes,Month-to-Month,Credit Card,74.4,527.9,32.46,0,62.44,557.88,184
4695WJZUE,1,Female,68,No,Yes,No,No,0,1,Q3,0,2020-07-01,,Yes,Yes,Fiber Optic,28.0,No,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,88.55,179.25,0.0,0,43.14,222.39,62
3988RQIXO,1,Female,68,No,Yes,No,No,0,1,Q3,0,2020-08-01,,Yes,Yes,Fiber Optic,2.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,91.3,91.3,0.0,0,43.61,134.91,31
5931FLJJF,1,Male,75,No,Yes,Yes,No,0,1,Q3,1,2020-03-01,,Yes,Yes,Fiber Optic,22.0,No,No,No,Yes,Month-to-Month,Credit Card,70.1,467.55,20.23,0,112.35,559.67,184
3207OYBWH,1,Male,74,No,Yes,Yes,No,0,1,Q3,1,2016-01-01,,Yes,Yes,Fiber Optic,21.0,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,95.25,5427.05,12.59,0,2844.87,8259.33,1705
7216EWTRS,1,Female,78,No,Yes,Yes,No,0,1,Q3,4,2020-08-01,,Yes,Yes,Fiber Optic,23.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,100.8,100.8,0.0,0,17.35,118.15,31
2528HFYZX,1,Male,66,No,Yes,Yes,No,0,1,Q3,2,2019-05-01,,Yes,Yes,Fiber Optic,8.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,76.45,1233.4,0.0,0,17.85,1251.25,489
4140MUHUG,1,Female,73,No,Yes,No,No,0,1,Q3,0,2020-06-01,,Yes,Yes,Fiber Optic,20.0,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,86.85,220.95,0.0,0,55.14,276.09,92
1587FKLZB,1,Male,79,No,Yes,Yes,No,0,1,Q3,1,2015-04-01,Offer A,Yes,Yes,Fiber Optic,25.0,Yes,Yes,No,Yes,Month-to-Month,Credit Card,99.5,6822.15,0.0,0,1904.76,8726.91,1980
5440FLBQG,1,Male,69,No,Yes,Yes,No,0,1,Q3,1,2015-01-01,Offer A,Yes,Yes,Fiber Optic,4.0,Yes,Yes,No,Yes,Two Year,Bank Withdrawal,108.4,7318.2,0.0,0,3372.72,10690.92,2070
2774LVQUS,1,Female,65,No,Yes,Yes,No,0,1,Q3,2,2019-07-01,,Yes,Yes,Fiber Optic,3.0,No,No,No,No,Month-to-Month,Bank Withdrawal,83.05,1258.3,0.0,110,661.95,2030.25,428
4612THJBS,1,Female,68,No,Yes,No,No,0,1,Q3,0,2016-01-01,,Yes,Yes,Fiber Optic,4.0,Yes,Yes,No,Yes,One Year,Bank Withdrawal,104.75,5510.65,0.0,0,1936.48,7447.13,1705
4094NSEDU,1,Female,79,No,Yes,No,No,0,1,Q3,0,2018-12-01,,Yes,Yes,Fiber Optic,9.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,94.25,1973.75,0.0,0,444.15,2417.9,640
1846XWOQN,1,Female,80,No,Yes,No,No,0,1,Q3,0,2020-08-01,,Yes,Yes,Fiber Optic,8.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,70.15,70.15,0.0,0,47.97,118.12,31
3757NJYBX,1,Male,77,No,Yes,Yes,No,0,1,Q3,3,2018-01-01,,Yes,Yes,Fiber Optic,3.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,106.35,3520.75,0.0,0,253.44,3774.19,974
9898KZQDZ,1,Female,65,No,Yes,Yes,No,0,1,Q3,1,2017-06-01,,Yes,Yes,Fiber Optic,20.0,Yes,Yes,Yes,Yes,Month-to-Month,Credit Card,94.55,3640.45,0.0,0,1980.0,5620.45,1188
8263JQAIK,1,Male,66,No,Yes,No,No,0,1,Q3,0,2020-07-01,,No,Yes,DSL,6.0,No,No,No,Yes,Month-to-Month,Credit Card,24.45,47.5,0.0,0,0.0,47.5,62
2205YMZZJ,1,Male,75,No,Yes,No,No,0,1,Q3,0,2020-03-01,,Yes,Yes,Fiber Optic,13.0,Yes,No,No,No,Month-to-Month,Bank Withdrawal,84.8,546.95,0.0,0,276.57,823.52,184
1254IZEYF,1,Female,74,No,Yes,No,No,0,1,Q3,0,2018-03-01,,Yes,Yes,Fiber Optic,4.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,99.95,3186.65,0.0,0,1220.16,4406.81,915
9221OTIVJ,1,Female,80,No,Yes,No,No,0,1,Q3,0,2019-08-01,,Yes,Yes,Fiber Optic,7.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,104.85,1531.4,0.0,0,419.44,1950.84,397
5908QMGOE,1,Male,74,No,Yes,No,No,0,1,Q3,0,2019-07-01,,Yes,Yes,Fiber Optic,9.0,No,No,No,Yes,Month-to-Month,Credit Card,74.2,1133.9,43.31,0,352.95,1443.54,428
0397GZBBC,1,Male,70,No,Yes,Yes,No,0,1,Q3,0,2015-11-01,,Yes,Yes,Fiber Optic,15.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,93.85,5574.75,8.13,0,636.02,6202.64,1766
7641EUYET,1,Male,76,No,Yes,Yes,No,0,1,Q3,3,2016-11-01,,Yes,Yes,Fiber Optic,17.0,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,100.7,4541.2,46.64,0,2259.06,6753.62,1400
8922LIEGH,1,Female,72,No,Yes,No,No,0,1,Q3,0,2018-08-01,,Yes,Yes,Fiber Optic,6.0,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,89.7,2187.55,23.33,0,909.0,3073.22,762
8245UMPYT,1,Female,66,No,Yes,No,No,0,1,Q3,0,2019-06-01,,Yes,Yes,Fiber Optic,14.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,96.4,1581.2,47.2,0,513.76,2047.76,458
5186SAMNZ,1,Male,75,No,Yes,No,No,0,1,Q3,0,2020-08-01,,Yes,Yes,Fiber Optic,15.0,No,No,No,No,Month-to-Month,Bank Withdrawal,69.5,69.5,0.0,80,41.2,190.7,31
5373SFODM,1,Male,65,No,Yes,Yes,No,0,1,Q3,1,2017-10-01,,Yes,Yes,Fiber Optic,5.0,No,Yes,Yes,Yes,Month-to-Month,Credit Card,85.25,3132.75,0.0,0,883.44,4016.19,1066
0022TCJCI,1,Male,79,No,Yes,No,No,0,1,Q3,0,2016-12-01,,Yes,Yes,DSL,17.0,No,Yes,No,Yes,One Year,Credit Card,62.7,2791.5,0.0,0,480.15,3271.65,1370
5130IEKQT,1,Male,73,No,Yes,No,No,0,1,Q3,0,2018-08-01,Offer C,Yes,Yes,Fiber Optic,22.0,Yes,Yes,No,Yes,Month-to-Month,Credit Card,105.95,2655.25,0.0,0,1158.5,3813.75,762
3269ATYWD,1,Male,79,No,Yes,No,No,0,1,Q3,0,2017-07-01,Offer C,Yes,Yes,Fiber Optic,23.0,Yes,Yes,No,No,Month-to-Month,Bank Withdrawal,95.65,3759.05,0.0,150,1635.27,5544.32,1158
0354WYROK,1,Female,70,No,Yes,Yes,No,0,1,Q3,1,2018-03-01,Offer C,Yes,Yes,Fiber Optic,21.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,98.9,2911.3,0.0,0,1486.45,4397.75,915
7576OYWBN,1,Male,71,No,Yes,No,No,0,1,Q3,0,2020-06-01,,Yes,Yes,Fiber Optic,28.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,76.05,231.8,0.0,0,90.75,322.55,92
5539TMZLF,1,Male,69,No,Yes,No,No,0,1,Q3,0,2020-08-01,,Yes,Yes,Fiber Optic,5.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.75,69.75,0.0,0,33.84,103.59,31
3336JORSO,1,Female,70,No,Yes,No,No,0,1,Q3,0,2017-12-01,Offer C,Yes,Yes,Fiber Optic,25.0,Yes,Yes,Yes,No,Month-to-Month,Bank Withdrawal,110.45,3655.45,0.0,70,568.92,4294.37,1005
6861XWTWQ,1,Male,71,No,Yes,Yes,No,0,1,Q3,1,2020-03-01,,Yes,Yes,Fiber Optic,2.0,Yes,Yes,Yes,Yes,Month-to-Month,Bank Withdrawal,99.25,665.45,0.0,0,300.44,965.89,184
4283FUTGF,1,Male,67,No,Yes,No,No,0,1,Q3,0,2019-03-01,,Yes,Yes,Fiber Optic,15.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,79.85,1471.75,0.0,0,318.82,1790.57,550
2397BRLOM,1,Male,67,No,Yes,Yes,No,0,1,Q3,2,2020-01-01,,Yes,Yes,Fiber Optic,2.0,Yes,No,No,Yes,Month-to-Month,Credit Card,80.45,583.45,0.0,0,215.92,799.37,244
8510AWCXC,1,Female,69,No,Yes,No,No,0,1,Q3,0,2019-08-01,Offer D,Yes,Yes,Fiber Optic,28.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,100.8,1308.1,0.0,0,93.86,1401.96,397
8225BTJAU,1,Male,75,No,Yes,No,No,0,1,Q3,0,2019-11-01,Offer D,Yes,Yes,Fiber Optic,18.0,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,79.25,793.55,0.0,0,75.1,868.65,305
1724BQUHA,1,Male,67,No,Yes,No,No,0,1,Q3,0,2020-04-01,,Yes,Yes,Fiber Optic,6.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,89.5,477.7,0.0,0,228.6,706.3,153
4826XTSOH,1,Male,66,No,Yes,Yes,No,0,1,Q3,0,2020-08-01,,Yes,Yes,Fiber Optic,23.0,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,86.05,86.05,0.0,0,38.78,124.83,31
2408WITXK,1,Female,67,No,Yes,No,No,0,1,Q3,0,2019-11-01,Offer D,No,Yes,DSL,4.0,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,34.7,329.8,0.0,0,0.0,329.8,305
2634HCZGT,1,Male,71,No,Yes,Yes,No,0,1,Q3,1,2016-05-01,,Yes,Yes,Cable,6.0,No,No,No,No,One Year,Bank Withdrawal,60.05,3229.65,0.0,100,1148.51,4478.16,1584
7503QQRVF,1,Male,74,No,Yes,Yes,No,0,1,Q3,1,2019-06-01,Offer D,Yes,Yes,Fiber Optic,8.0,No,No,No,Yes,Month-to-Month,Credit Card,74.3,1178.25,0.0,0,417.92,1596.17,458
0709TVGUR,1,Female,70,No,Yes,No,No,0,1,Q3,0,2019-12-01,,Yes,Yes,Fiber Optic,27.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,74.55,622.9,33.25,0,158.04,747.69,275
3001CBHLQ,1,Male,76,No,Yes,Yes,No,0,1,Q3,1,2018-01-01,Offer C,Yes,Yes,Fiber Optic,22.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,104.9,3351.55,33.73,0,1392.32,4710.14,974
4102OQUPX,1,Male,67,No,Yes,Yes,No,0,1,Q3,1,2020-08-01,,Yes,Yes,Fiber Optic,29.0,No,No,No,No,Month-to-Month,Bank Withdrawal,74.4,74.4,0.0,30,17.36,121.76,31
3999QGRJH,1,Male,80,No,Yes,No,No,0,1,Q3,0,2020-01-01,,Yes,Yes,Fiber Optic,20.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.7,560.85,0.0,0,119.12,679.97,244
2454RPBRZ,1,Female,67,No,Yes,Yes,No,0,1,Q3,1,2019-10-01,Offer D,Yes,Yes,Fiber Optic,27.0,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,98.1,1060.2,49.06,0,367.56,1378.7,336
2265CYWIV,1,Female,68,No,Yes,Yes,No,0,1,Q3,1,2020-05-01,,Yes,Yes,Fiber Optic,20.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,99.6,347.65,25.79,0,75.64,397.5,123
4550VBOFE,1,Male,69,No,Yes,Yes,No,0,1,Q3,1,2014-12-01,,Yes,Yes,Fiber Optic,20.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,102.95,7101.5,15.24,0,1221.5,8307.76,2101
7409KIUTL,1,Female,80,No,Yes,No,No,0,1,Q3,0,2020-08-01,,Yes,Yes,Fiber Optic,5.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,71.0,71.0,0.0,0,28.64,99.64,31
1732VHUBQ,1,Female,73,No,Yes,Yes,No,0,1,Q3,1,2016-10-01,,Yes,Yes,Fiber Optic,26.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,70.55,3309.25,26.99,0,1266.65,4548.91,1431
0679IDSTG,1,Female,73,No,Yes,Yes,No,0,1,Q3,1,2020-08-01,,Yes,Yes,Fiber Optic,8.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.25,69.25,0.0,0,37.3,106.55,31
8802UNOJF,1,Male,65,No,Yes,No,No,0,1,Q3,0,2019-10-01,Offer D,Yes,Yes,Cable,7.0,No,No,No,No,Month-to-Month,Credit Card,83.8,1029.75,44.58,80,343.56,1408.73,336
6313GIDIT,1,Male,73,No,Yes,No,No,0,1,Q3,0,2016-05-01,,No,Yes,DSL,25.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,54.45,2854.55,20.16,0,0.0,2834.39,1584
2845AFFTX,1,Male,78,No,Yes,Yes,No,0,1,Q3,0,2017-05-01,,Yes,Yes,Fiber Optic,15.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,99.8,4259.3,8.88,0,924.96,5175.38,1219
2815CPTUL,1,Male,68,No,Yes,No,No,0,1,Q3,0,2020-04-01,,Yes,Yes,Fiber Optic,17.0,No,No,No,Yes,Month-to-Month,Credit Card,70.25,331.9,12.48,0,11.35,330.77,153
1891FZYSA,1,Male,65,No,Yes,Yes,No,0,1,Q3,1,2015-01-01,,Yes,Yes,Fiber Optic,4.0,Yes,No,No,No,Month-to-Month,Bank Withdrawal,89.95,6143.15,6.79,110,1127.46,7373.82,2070
9685WKZGT,1,Male,67,No,Yes,No,No,0,1,Q3,0,2019-08-01,Offer D,Yes,Yes,Fiber Optic,11.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,74.95,1036.75,39.29,0,228.48,1225.94,397
6022UGGSO,1,Female,70,No,Yes,No,No,0,1,Q3,0,2018-01-01,Offer C,Yes,Yes,Fiber Optic,9.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,74.4,2276.95,44.31,0,1063.04,3295.68,974
3923CSIHK,1,Female,69,No,Yes,Yes,No,0,1,Q3,1,2016-08-01,,Yes,Yes,Cable,24.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,71.05,3444.85,0.0,0,230.0,3674.85,1492
3677IYRBF,1,Female,73,No,Yes,No,No,0,1,Q3,0,2020-07-01,,No,Yes,DSL,13.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,30.4,78.65,0.0,0,0.0,78.65,62
8118LSUEL,1,Male,74,No,Yes,No,No,0,1,Q3,0,2018-10-01,,Yes,Yes,Fiber Optic,29.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,106.4,2483.5,0.0,0,405.26,2888.76,701
5277ZLOOR,1,Female,78,No,Yes,No,No,0,1,Q3,0,2020-07-01,Offer E,Yes,Yes,Fiber Optic,25.0,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,85.55,187.45,0.0,0,10.98,198.43,62
4248HCETZ,1,Male,77,No,Yes,Yes,No,0,1,Q3,1,2018-04-01,Offer C,Yes,Yes,Fiber Optic,4.0,No,No,No,Yes,Month-to-Month,Credit Card,79.65,2365.15,0.0,0,186.9,2552.05,884
9174FKWZE,1,Female,70,No,Yes,No,No,0,1,Q3,0,2020-08-01,,Yes,No,,,No,No,No,No,Month-to-Month,Bank Withdrawal,19.45,19.45,0.0,0,22.92,42.37,31
5307DZCVC,1,Female,78,No,Yes,Yes,No,0,1,Q3,0,2018-01-01,Offer C,Yes,Yes,Fiber Optic,9.0,Yes,No,No,Yes,Month-to-Month,Credit Card,85.95,2628.6,0.0,0,1566.4,4195.0,974
8679JOEVF,1,Female,75,No,Yes,No,No,0,1,Q3,0,2019-06-01,,Yes,Yes,DSL,16.0,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,59.4,1023.9,0.0,0,589.28,1613.18,458
4803AXVYP,1,Female,75,No,Yes,No,No,0,1,Q3,0,2017-08-01,Offer C,Yes,Yes,Fiber Optic,2.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,99.55,3734.25,0.0,0,1800.82,5535.07,1127
5649ANRML,1,Male,76,No,Yes,No,No,0,1,Q3,0,2020-07-01,Offer E,Yes,Yes,Fiber Optic,20.0,No,Yes,No,Yes,Month-to-Month,Credit Card,95.1,180.25,0.0,0,25.92,206.17,62
7395IGJOS,1,Male,70,No,Yes,Yes,No,0,1,Q3,1,2019-05-01,,Yes,Yes,Fiber Optic,16.0,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,81.5,1329.2,0.0,0,161.5,1490.7,489
7890VYYWG,1,Male,67,No,Yes,Yes,No,0,1,Q3,1,2020-06-01,Offer E,No,Yes,DSL,20.0,Yes,No,No,Yes,Month-to-Month,Credit Card,36.45,93.7,0.0,0,0.0,93.7,92
9907SWKKF,1,Female,69,No,Yes,No,No,0,1,Q3,0,2020-08-01,Offer E,No,Yes,DSL,21.0,No,No,No,Yes,Month-to-Month,Credit Card,25.05,25.05,0.0,0,0.0,25.05,31
6397JNZZG,1,Female,70,No,Yes,Yes,No,0,1,Q3,1,2017-03-01,Offer B,No,Yes,DSL,21.0,Yes,Yes,No,Yes,Month-to-Month,Credit Card,55.55,2342.2,0.0,0,0.0,2342.2,1280
7779LGOVN,1,Male,74,No,Yes,Yes,No,0,1,Q3,2,2019-11-01,,Yes,Yes,Cable,4.0,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,86.65,856.65,0.0,0,465.0,1321.65,305
9710ZUSHQ,1,Female,77,No,Yes,No,No,0,1,Q3,0,2017-08-01,Offer C,Yes,Yes,Fiber Optic,2.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,106.75,4056.75,0.0,0,1548.45,5605.2,1127
3902FOIGH,1,Male,66,No,Yes,Yes,No,0,1,Q3,1,2019-10-01,,Yes,Yes,Fiber Optic,4.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,101.35,1218.55,0.0,0,582.0,1800.55,336
3318OSATS,1,Male,70,No,Yes,No,No,0,1,Q3,0,2017-10-01,Offer C,Yes,Yes,Fiber Optic,29.0,Yes,Yes,No,No,Month-to-Month,Bank Withdrawal,95.45,3474.05,0.0,80,1228.5,4782.55,1066
2636ALXXZ,1,Female,68,No,Yes,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,Fiber Optic,10.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,69.6,69.6,0.0,0,45.8,115.4,31
9885CSMWE,1,Female,65,No,Yes,No,No,0,1,Q3,0,2020-08-01,Offer E,Yes,Yes,Fiber Optic,13.0,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,78.45,78.45,0.0,0,18.37,96.82,31
8058JMEQO,1,Female,76,No,Yes,No,No,0,1,Q3,0,2019-12-01,Offer E,Yes,Yes,Fiber Optic,21.0,No,Yes,No,Yes,Month-to-Month,Bank Withdrawal,84.45,762.5,0.0,0,116.19,878.69,275
7657DYEPJ,1,Male,73,No,Yes,No,No,0,1,Q3,0,2017-08-01,Offer C,Yes,Yes,Cable,30.0,Yes,No,No,Yes,One Year,Credit Card,70.15,2497.35,0.0,0,218.5,2715.85,1127
8276MQBYC,1,Male,70,No,Yes,No,No,0,1,Q3,0,2016-07-01,Offer B,Yes,Yes,Fiber Optic,11.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,97.8,4913.3,0.0,0,993.99,5907.29,1523
6015VVHHE,1,Female,68,No,Yes,No,No,0,1,Q3,0,2020-04-01,,Yes,Yes,Fiber Optic,25.0,Yes,No,No,Yes,Month-to-Month,Credit Card,83.15,446.05,0.0,0,209.15,655.2,153
2516VQRRV,1,Female,77,No,Yes,No,No,0,1,Q3,0,2020-07-01,,Yes,Yes,Fiber Optic,25.0,No,No,No,Yes,Month-to-Month,Credit Card,75.45,158.4,0.0,0,46.92,205.32,62
7580UGXNC,1,Female,73,No,Yes,No,No,0,1,Q3,0,2020-07-01,,Yes,Yes,DSL,6.0,No,No,No,Yes,Month-to-Month,Credit Card,54.85,104.2,0.0,0,51.48,155.68,62
5178LMXOP,1,Male,71,No,Yes,Yes,No,0,1,Q3,1,2020-08-01,,Yes,Yes,Fiber Optic,11.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,95.1,95.1,0.0,0,4.89,99.99,31
7056IMHCC,1,Male,69,No,Yes,Yes,No,0,1,Q3,1,2016-05-01,Offer B,Yes,Yes,Fiber Optic,6.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,101.9,5549.4,0.0,0,420.82,5970.22,1584
8749JMNKX,1,Male,80,No,Yes,Yes,No,0,1,Q3,1,2016-07-01,Offer B,Yes,Yes,Fiber Optic,30.0,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,93.8,4750.95,0.0,0,1129.14,5880.09,1523
8749JMNKX,1,Male,80,No,Yes,Yes,No,O,1,Q3,1,2016-07-01,Offer B,Yes,Yes,Fiber Optic,30.0,Yes,No,No,Yes,Month-to-Month,Bank Withdrawal,93.8,4750.95,0.0,0,1129.14,5880.09,1523
0917EZOLA,1,Male,66,No,Yes,Yes,No,0,1,Q3,0,2014-10-01,,Yes,Yes,Fiber Optic,2.0,Yes,Yes,No,Yes,Two Year,Bank Withdrawal,104.15,7689.95,0.0,0,434.16,8124.11,2162
8414MYSHR,1,Male,79,No,Yes,No,No,0,1,Q3,0,2020-04-01,,Yes,Yes,Fiber Optic,11.0,Yes,Yes,No,Yes,Month-to-Month,Bank Withdrawal,91.4,449.75,0.0,0,22.95,472.7,153
4988IQIGL,1,Male,80,No,Yes,No,No,0,1,Q3,0,2020-08-01,,Yes,Yes,Fiber Optic,18.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,75.35,75.35,0.0,0,28.49,103.84,31
4706AXVKM,1,Female,78,No,Yes,No,No,0,1,Q3,0,2019-10-01,,Yes,Yes,Fiber Optic,5.0,No,Yes,No,Yes,Month-to-Month,Credit Card,84.8,906.85,0.0,0,45.1,951.95,336
5889JTMUL,1,Female,67,No,Yes,Yes,No,0,1,Q3,1,2016-08-01,Offer B,Yes,Yes,Fiber Optic,4.0,Yes,No,No,No,Month-to-Month,Bank Withdrawal,95.05,4888.7,0.0,50,1578.0,6516.7,1492
9026RNUJS,1,Male,73,No,Yes,No,No,0,1,Q3,0,2020-04-01,,Yes,Yes,DSL,28.0,No,No,No,Yes,Month-to-Month,Bank Withdrawal,50.35,237.25,0.0,0,93.45,330.7,153
